time,open,high,low,close
1349703000,0.33125,0.33275,0.32675,0.32925
1349789400,0.32875,0.32975,0.32125,0.32225
1349875800,0.32075,0.32225,0.3155,0.31675
1349962200,0.31975,0.32075,0.31603,0.3185
1350048600,0.31625,0.31875,0.31375,0.31575
1350307800,0.31625,0.32,0.3125,0.31975
1350394200,0.3225,0.33,0.3195,0.328995
1350480600,0.325,0.328,0.32175,0.3265
1350567000,0.32575,0.32575,0.320125,0.3215
1350653400,0.31675,0.319,0.300875,0.302625
1350912600,0.304,0.30575,0.29675,0.29925
1350999000,0.2965,0.31025,0.29575,0.30825
1351085400,0.31025,0.3115,0.30125,0.30425
1351171800,0.30675,0.31,0.30325,0.3045
1351258200,0.305,0.30675,0.30125,0.30125
1351690200,0.3025,0.305,0.29875,0.299375
1351776600,0.301,0.314,0.30075,0.31375
1351863000,0.317,0.3175,0.31025,0.31225
1352125800,0.3115,0.32675,0.3115,0.3255
1352212200,0.32625,0.32625,0.31975,0.32525
1352298600,0.32275,0.32475,0.31375,0.315245
1352385000,0.31875,0.327,0.31625,0.317
1352471400,0.31875,0.322375,0.30375,0.30475
1352730600,0.30525,0.3065,0.295,0.297875
1352817000,0.2965,0.30325,0.2954975,0.29575
1352903400,0.2975,0.3005,0.28825,0.2885
1352989800,0.29025,0.29775,0.28775,0.28975
1353076200,0.28975,0.29075,0.27875,0.2845
1353335400,0.28975,0.2935,0.28625,0.2924575
1353421800,0.2895,0.29075,0.28425,0.28725
1353508200,0.28725,0.29625,0.287,0.2955
1353681000,0.29675,0.301,0.295125,0.2975
1353940200,0.298,0.3035,0.2975,0.302625
1354026600,0.3015,0.3085,0.299,0.303875
1354113000,0.30275,0.308,0.299,0.3065
1354199400,0.307,0.3085,0.3,0.301
1354285800,0.30075,0.303,0.2975,0.29925
1354545000,0.303,0.303,0.293,0.29375
1354631400,0.29425,0.303,0.2925,0.302375
1354717800,0.3,0.302,0.29475,0.299005
1354804200,0.29825,0.3015,0.297125,0.2995
1354890600,0.29975,0.30125,0.2955,0.298875
1355149800,0.299,0.31125,0.29825,0.309
1355236200,0.31,0.32025,0.30925,0.31625
1355322600,0.31725,0.319,0.31175,0.313
1355409000,0.3125,0.31925,0.31025,0.31325
1355495400,0.3145,0.318,0.31225,0.31475
1355754600,0.314,0.31575,0.30875,0.313375
1355841000,0.3135,0.3175,0.3125,0.314
1355927400,0.31625,0.32,0.315,0.31625
1356013800,0.3175,0.31775,0.3125,0.316
1356100200,0.31175,0.31175,0.30525,0.30875
1356359400,0.3085,0.3095,0.30525,0.30625
1356532200,0.3055,0.3104975,0.30475,0.306
1356618600,0.3065,0.307,0.3005,0.304
1356705000,0.30125,0.30725,0.30075,0.3025
1356964200,0.3015,0.30775,0.30075,0.3065
1357137000,0.314,0.31825,0.31275,0.318
1357223400,0.318,0.32175,0.3145,0.31825
1357309800,0.31875,0.32975,0.31775,0.32875
1357569000,0.3285,0.3295,0.317,0.31925
1357655400,0.32,0.321,0.31,0.3122875
1357741800,0.31475,0.31625,0.30325,0.30525
